anime_id,name,genre,type,comb
4722,Skip Beat!,"comedy, drama, romance, shoujo",tv,"comedy, drama, romance, shoujo tv"
24277,Yowamushi Pedal: Grande Road,"comedy, drama, shounen, sports",tv,"comedy, drama, shounen, sports tv"
239,Gankutsuou,"drama, mystery, sci-fi, supernatural, thriller",tv,"drama, mystery, sci-fi, supernatural, thriller tv"
512,Majo no Takkyuubin,"adventure, comedy, drama, fantasy, magic, romance",movie,"adventure, comedy, drama, fantasy, magic, romance movie"
4477,Nodame Cantabile: Paris-hen,"comedy, josei, music, romance, slice of life",tv,"comedy, josei, music, romance, slice of life tv"
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,"action, adventure, comedy, drama, fantasy, shounen, super power",special,"action, adventure, comedy, drama, fantasy, shounen, super power special"
31174,Osomatsu-san,"comedy, parody",tv,"comedy, parody tv"
23327,Space☆Dandy 2nd Season,"comedy, sci-fi, space",tv,"comedy, sci-fi, space tv"
5365,Tsumiki no Ie,drama,movie,drama movie
3702,Detroit Metal City,"comedy, music",ova,"comedy, music ova"
3167,Eve no Jikan,"sci-fi, slice of life",ona,"sci-fi, slice of life ona"
7465,Eve no Jikan (Movie),"sci-fi, slice of life",movie,"sci-fi, slice of life movie"
7054,Kaichou wa Maid-sama!,"comedy, romance, school, shoujo",tv,"comedy, romance, school, shoujo tv"
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,"adventure, sci-fi, shounen",ova,"adventure, sci-fi, shounen ova"
23283,Zankyou no Terror,"psychological, thriller",tv,"psychological, thriller tv"
2025,Darker than Black: Kuro no Keiyakusha,"action, mystery, sci-fi, super power",tv,"action, mystery, sci-fi, super power tv"
235,Detective Conan,"adventure, comedy, mystery, police, shounen",tv,"adventure, comedy, mystery, police, shounen tv"
1364,Detective Conan Movie 05: Countdown to Heaven,"adventure, comedy, mystery, police, shounen",movie,"adventure, comedy, mystery, police, shounen movie"
18689,Diamond no Ace,"comedy, school, shounen, sports",tv,"comedy, school, shounen, sports tv"
22043,Fairy Tail (2014),"action, adventure, comedy, fantasy, magic, shounen",tv,"action, adventure, comedy, fantasy, magic, shounen tv"
31988,Hibike! Euphonium 2,"drama, music, school",tv,"drama, music, school tv"
20899,JoJo no Kimyou na Bouken: Stardust Crusaders,"action, adventure, drama, shounen, supernatural",tv,"action, adventure, drama, shounen, supernatural tv"
1453,Maison Ikkoku,"comedy, drama, romance, slice of life",tv,"comedy, drama, romance, slice of life tv"
23623,Non Non Biyori Repeat,"comedy, school, seinen, slice of life",tv,"comedy, school, seinen, slice of life tv"
1559,Shijou Saikyou no Deshi Kenichi,"action, comedy, martial arts, school, shounen",tv,"action, comedy, martial arts, school, shounen tv"
1382,Yuusha-Ou GaoGaiGar Final,"adventure, drama, mecha, sci-fi, shounen",ova,"adventure, drama, mecha, sci-fi, shounen ova"
23289,Gekkan Shoujo Nozaki-kun,"comedy, romance, school",tv,"comedy, romance, school tv"
18,Initial D Fourth Stage,"action, cars, drama, seinen, sports",tv,"action, cars, drama, seinen, sports tv"
4814,Junjou Romantica 2,"comedy, drama, romance, shounen ai",tv,"comedy, drama, romance, shounen ai tv"
16662,Kaze Tachinu,"drama, historical, romance",movie,"drama, historical, romance movie"
12031,Kingdom,"action, historical, military, seinen",tv,"action, historical, military, seinen tv"
8129,Kuragehime,"comedy, josei, slice of life",tv,"comedy, josei, slice of life tv"
14513,Magi: The Labyrinth of Magic,"action, adventure, fantasy, magic, shounen",tv,"action, adventure, fantasy, magic, shounen tv"
2581,Mobile Suit Gundam 00,"action, drama, mecha, military, sci-fi, space",tv,"action, drama, mecha, military, sci-fi, space tv"
30015,ReLIFE,"romance, school, slice of life",tv,"romance, school, slice of life tv"
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,"action, adventure, martial arts, shounen, super power, supernatural",ova,"action, adventure, martial arts, shounen, super power, supernatural ova"
1827,Seirei no Moribito,"action, adventure, fantasy, historical",tv,"action, adventure, fantasy, historical tv"
25013,Akatsuki no Yona,"action, adventure, comedy, fantasy, romance, shoujo",tv,"action, adventure, comedy, fantasy, romance, shoujo tv"
1367,Detective Conan Movie 08: Magician of the Silver Sky,"adventure, comedy, mystery, police, shounen",movie,"adventure, comedy, mystery, police, shounen movie"
27833,Durarara!!x2 Ketsu,"action, mystery, supernatural",tv,"action, mystery, supernatural tv"
26213,Free!: Eternal Summer Special,"comedy, school, slice of life",special,"comedy, school, slice of life special"
1974,Glass no Kamen (2005),"drama, shoujo",tv,"drama, shoujo tv"
8425,Gosick,"drama, historical, mystery, romance",tv,"drama, historical, mystery, romance tv"
12069,Hajime no Ippo: Boxer no Kobushi,"comedy, drama, shounen, sports",special,"comedy, drama, shounen, sports special"
185,Initial D First Stage,"action, cars, drama, seinen, sports",tv,"action, cars, drama, seinen, sports tv"
18679,Kill la Kill,"action, comedy, school, super power",tv,"action, comedy, school, super power tv"
2034,Lovely★Complex,"comedy, romance, shoujo",tv,"comedy, romance, shoujo tv"
437,Perfect Blue,"dementia, drama, horror, psychological",movie,"dementia, drama, horror, psychological movie"
721,Princess Tutu,"comedy, fantasy, magic, romance",tv,"comedy, fantasy, magic, romance tv"
12477,Sakasama no Patema,"sci-fi, seinen",movie,"sci-fi, seinen movie"
4938,Tsubasa: Shunraiki,"action, adventure, drama, fantasy, magic, mystery, romance, shounen, supernatural",ova,"action, adventure, drama, fantasy, magic, mystery, romance, shounen, supernatural ova"
2402,Ashita no Joe,"drama, sports",tv,"drama, sports tv"
6702,Fairy Tail,"action, adventure, comedy, fantasy, magic, shounen",tv,"action, adventure, comedy, fantasy, magic, shounen tv"
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,"mecha, military, mystery, police, sci-fi, seinen",special,"mecha, military, mystery, police, sci-fi, seinen special"
31741,Magi: Sinbad no Bouken (TV),"action, adventure, fantasy, magic, shounen",tv,"action, adventure, fantasy, magic, shounen tv"
440,Shoujo Kakumei Utena,"drama, fantasy, psychological, shoujo",tv,"drama, fantasy, psychological, shoujo tv"
4107,Tengen Toppa Gurren Lagann Movie: Gurren-hen,"action, comedy, mecha",movie,"action, comedy, mecha movie"
1506,Detective Conan Movie 10: Requiem of the Detectives,"adventure, comedy, mystery, police, shounen",movie,"adventure, comedy, mystery, police, shounen movie"
2759,Evangelion: 1.0 You Are (Not) Alone,"action, mecha, sci-fi",movie,"action, mecha, sci-fi movie"
72,Full Metal Panic? Fumoffu,"action, comedy, school",tv,"action, comedy, school tv"
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,"action, drama, military, sci-fi, space",movie,"action, drama, military, sci-fi, space movie"
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,"action, drama, mystery, supernatural, thriller",movie,"action, drama, mystery, supernatural, thriller movie"
3927,Mobile Suit Gundam 00 Second Season,"action, drama, mecha, military, sci-fi, space",tv,"action, drama, mecha, military, sci-fi, space tv"
11597,Nisemonogatari,"comedy, mystery, supernatural",tv,"comedy, mystery, supernatural tv"
28025,Tsukimonogatari,"comedy, mystery, supernatural",tv,"comedy, mystery, supernatural tv"
24833,Ansatsu Kyoushitsu (TV),"action, comedy, school, shounen",tv,"action, comedy, school, shounen tv"
29893,Aria The Avvenire,"fantasy, sci-fi, shounen, slice of life",special,"fantasy, sci-fi, shounen, slice of life special"
27663,Baby Steps 2nd Season,"romance, school, shounen, sports",tv,"romance, school, shounen, sports tv"
1482,D.Gray-man,"action, adventure, comedy, shounen",tv,"action, adventure, comedy, shounen tv"
3371,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari","action, military, sci-fi, space",ova,"action, military, sci-fi, space ova"
25313,Gintama: Jump Festa 2014 Special,"action, comedy, historical, parody, samurai, sci-fi, shounen",special,"action, comedy, historical, parody, samurai, sci-fi, shounen special"
1430,Lupin III: Cagliostro no Shiro,"adventure, comedy, shounen",movie,"adventure, comedy, shounen movie"
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,"action, drama, mecha, sci-fi, space",tv,"action, drama, mecha, sci-fi, space tv"
7720,Ookiku Furikabutte: Natsu no Taikai-hen,"comedy, sports",tv,"comedy, sports tv"
1914,Saiunkoku Monogatari 2nd Season,"adventure, comedy, drama, fantasy, historical, romance",tv,"adventure, comedy, drama, fantasy, historical, romance tv"
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,"comedy, drama, romance, shounen ai",movie,"comedy, drama, romance, shounen ai movie"
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,"drama, slice of life, supernatural",movie,"drama, slice of life, supernatural movie"
2164,Dennou Coil,"adventure, comedy, drama, mystery, sci-fi",tv,"adventure, comedy, drama, mystery, sci-fi tv"
237,Eureka Seven,"adventure, drama, mecha, romance, sci-fi",tv,"adventure, drama, mecha, romance, sci-fi tv"
2449,Ghost in the Shell: Stand Alone Complex - The Laughing Man,"action, mecha, mystery, police, psychological, sci-fi, seinen",special,"action, mecha, mystery, police, psychological, sci-fi, seinen special"
10643,Gintama: Dai Hanseikai,"action, comedy, parody, samurai",special,"action, comedy, parody, samurai special"
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,"comedy, school, slice of life",ova,"comedy, school, slice of life ova"
135,Hikaru no Go,"comedy, game, shounen, supernatural",tv,"comedy, game, shounen, supernatural tv"
6045,Kimi ni Todoke,"romance, school, shoujo, slice of life",tv,"romance, school, shoujo, slice of life tv"
16001,Kokoro Connect: Michi Random,"comedy, drama, romance, school, slice of life, supernatural",special,"comedy, drama, romance, school, slice of life, supernatural special"
6211,Tokyo Magnitude 8.0,drama,tv,drama tv
232,Cardcaptor Sakura,"adventure, comedy, drama, fantasy, magic, romance, school, shoujo",tv,"adventure, comedy, drama, fantasy, magic, romance, school, shoujo tv"
4789,ef: A Tale of Melodies.,"drama, mystery, romance, supernatural",tv,"drama, mystery, romance, supernatural tv"
16918,Gin no Saji,"comedy, school, shounen, slice of life",tv,"comedy, school, shounen, slice of life tv"
16,Hachimitsu to Clover,"comedy, drama, josei, romance",tv,"comedy, drama, josei, romance tv"
1486,Kodomo no Omocha (TV),"comedy, drama, romance, shoujo",tv,"comedy, drama, romance, shoujo tv"
24997,Love Live! The School Idol Movie,"music, school, slice of life",movie,"music, school, slice of life movie"
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,"fantasy, magic",ova,"fantasy, magic ova"
8063,Sekaiichi Hatsukoi OVA,"comedy, drama, romance, shounen ai",ova,"comedy, drama, romance, shounen ai ova"
25879,Working!!!,"comedy, romance, slice of life",tv,"comedy, romance, slice of life tv"
889,Black Lagoon,"action, seinen",tv,"action, seinen tv"
21419,Detective Conan Movie 18: The Sniper from Another Dimension,"action, mystery, police, shounen",movie,"action, mystery, police, shounen movie"
2952,Final Fantasy VII: Advent Children Complete,"action, fantasy, super power",ova,"action, fantasy, super power ova"
934,Higurashi no Naku Koro ni,"horror, mystery, psychological, supernatural, thriller",tv,"horror, mystery, psychological, supernatural, thriller tv"
12189,Hyouka,"mystery, school, slice of life",tv,"mystery, school, slice of life tv"
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,"adventure, drama, music, sci-fi",music,"adventure, drama, music, sci-fi music"
1530,Kanon (2006),"drama, romance, slice of life, supernatural",tv,"drama, romance, slice of life, supernatural tv"
9656,Kimi ni Todoke 2nd Season,"romance, school, shoujo, slice of life",tv,"romance, school, shoujo, slice of life tv"
20507,Noragami,"action, adventure, shounen, supernatural",tv,"action, adventure, shounen, supernatural tv"
31149,Persona 3 the Movie 4: Winter of Rebirth,"action, fantasy, seinen, supernatural",movie,"action, fantasy, seinen, supernatural movie"
4918,xxxHOLiC Shunmuki,"comedy, drama, mystery, psychological, supernatural",ova,"comedy, drama, mystery, psychological, supernatural ova"
14075,Zetsuen no Tempest,"action, drama, fantasy, magic, mystery, psychological, shounen",tv,"action, drama, fantasy, magic, mystery, psychological, shounen tv"
4772,Aria The Origination: Sono Choppiri Himitsu no Basho ni...,"comedy, shounen, slice of life",special,"comedy, shounen, slice of life special"
781,Detective Conan Movie 03: The Last Wizard of the Century,"adventure, comedy, mystery, police, shounen",movie,"adventure, comedy, mystery, police, shounen movie"
1363,Detective Conan Movie 04: Captured in Her Eyes,"adventure, comedy, mystery, police, shounen",movie,"adventure, comedy, mystery, police, shounen movie"
223,Dragon Ball,"adventure, comedy, fantasy, martial arts, shounen, super power",tv,"adventure, comedy, fantasy, martial arts, shounen, super power tv"
2004,Hanada Shounen-shi,"comedy, drama, slice of life, supernatural",tv,"comedy, drama, slice of life, supernatural tv"
25649,Junjou Romantica 3,"comedy, drama, romance, shounen ai",tv,"comedy, drama, romance, shounen ai tv"
153,Juuni Kokuki,"action, adventure, fantasy, magic, supernatural",tv,"action, adventure, fantasy, magic, supernatural tv"
5029,Major Movie: Yuujou no Winning Shot,"action, shounen, sports",movie,"action, shounen, sports movie"
302,Mirai Shounen Conan,"adventure, drama, sci-fi",tv,"adventure, drama, sci-fi tv"
8740,One Piece Film: Strong World Episode 0,"action, adventure, comedy, fantasy, shounen, super power",ova,"action, adventure, comedy, fantasy, shounen, super power ova"
5682,Phantom: Requiem for the Phantom,"action, drama, seinen, thriller",tv,"action, drama, seinen, thriller tv"
21647,Tamako Love Story,"comedy, romance, slice of life",movie,"comedy, romance, slice of life movie"
16049,Toaru Kagaku no Railgun S,"action, sci-fi, super power",tv,"action, sci-fi, super power tv"
1065,Touch,"drama, romance, school, shounen, slice of life, sports",tv,"drama, romance, school, shounen, slice of life, sports tv"
18179,Yowamushi Pedal,"comedy, drama, shounen, sports",tv,"comedy, drama, shounen, sports tv"
47,Akira,"action, adventure, horror, military, sci-fi, supernatural",movie,"action, adventure, horror, military, sci-fi, supernatural movie"
4901,Black Lagoon: Roberta&#039;s Blood Trail,"action, seinen",ova,"action, seinen ova"
23199,Durarara!!x2 Shou,"action, mystery, supernatural",tv,"action, mystery, supernatural tv"
32122,Gintama: Jump Festa 2015 Special,"action, comedy, historical, parody, samurai, shounen",special,"action, comedy, historical, parody, samurai, shounen special"
30415,High☆Speed!: Free! Starting Days,"school, slice of life, sports",movie,"school, slice of life, sports movie"
851,Kyou kara Ore wa!!,"comedy, shounen",ova,"comedy, shounen ova"
10049,Nurarihyon no Mago: Sennen Makyou,"action, demons, shounen, supernatural",tv,"action, demons, shounen, supernatural tv"
1943,Paprika,"fantasy, horror, mystery, psychological, sci-fi, thriller",movie,"fantasy, horror, mystery, psychological, sci-fi, thriller movie"
4053,Prince of Tennis: The National Tournament Finals,"comedy, school, shounen, sports",ova,"comedy, school, shounen, sports ova"
846,School Rumble Ni Gakki,"comedy, romance, school, shounen",tv,"comedy, romance, school, shounen tv"
